RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220D-16
 N =         1926     M =            5

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
  318  324     0     0  con    0  1.0D+00  1.8D-03  3.612D+00  1.989D+05
  319  325     0     0  con    0  1.0D+00  1.5D-03  3.267D+00  1.989D+05
  320  326     0     0  con    0  1.0D+00  4.8D-03  8.505D+00  1.989D+05
  321  327     0     0  con    0  1.0D+00  1.4D-02  2.939D+01  1.989D+05
  322  328     0     0  con    0  1.0D+00  1.9D-03  5.237D+00  1.989D+05
  323  329     0     0  con    0  1.0D+00  5.4D-03  2.921D+00  1.989D+05
  324  330     0     0  con    0  1.0D+00  8.4D-03  6.629D+00  1.989D+05
  325  331     0     0  con    0  1.0D+00  1.3D-02  5.137D+00  1.989D+05
  326  333     0     0  con    1  4.6D-01  1.4D-02  1.777D+01  1.989D+05
  327  334     0     0  con    0  1.0D+00  1.1D-02  3.572D+00  1.989D+05
  328  335     0     0  con    0  1.0D+00  5.7D-03  4.414D+00  1.989D+05
  329  336     0     0  con    0  1.0D+00  1.2D-02  1.155D+01  1.989D+05
  330  337     0     0  con    0  1.0D+00  9.0D-03  9.501D+00  1.989D+05
  331  338     0     0  con    0  1.0D+00  1.1D-03  2.888D+00  1.989D+05
  332  339     0     0  con    0  1.0D+00  2.7D-03  3.682D+00  1.989D+05
  333  340     0     0  con    0  1.0D+00  4.0D-03  7.966D+00  1.989D+05
  334  341     0     0  con    0  1.0D+00  1.1D-02  5.101D+00  1.989D+05
  335  342     0     0  con    0  1.0D+00  1.0D-02  1.291D+01  1.989D+05
  336  343     0     0  con    0  1.0D+00  7.3D-03  4.809D+00  1.989D+05
  337  344     0     0  con    0  1.0D+00  6.2D-03  3.814D+00  1.989D+05
  338  345     0     0  con    0  1.0D+00  7.5D-03  1.040D+01  1.989D+05
  339  346     0     0  con    0  1.0D+00  3.3D-03  3.571D+00  1.989D+05
  340  347     0     0  con    0  1.0D+00  3.7D-03  2.856D+00  1.989D+05
  341  348     0     0  con    0  1.0D+00  6.2D-03  7.187D+00  1.989D+05
  342  349     0     0  con    0  1.0D+00  1.2D-02  1.232D+01  1.989D+05
  343  350     0     0  con    0  1.0D+00  7.9D-04  2.269D+00  1.989D+05
  344  351     0     0  con    0  1.0D+00  1.5D-03  2.266D+00  1.989D+05
  345  352     0     0  con    0  1.0D+00  4.5D-03  4.067D+00  1.989D+05
  346  353     0     0  con    0  1.0D+00  1.0D-02  1.487D+01  1.989D+05
  347  354     0     0  con    0  1.0D+00  4.9D-03  4.483D+00  1.989D+05
  348  355     0     0  con    0  1.0D+00  5.2D-03  2.450D+00  1.989D+05
  349  356     0     0  con    0  1.0D+00  5.1D-03  3.246D+00  1.989D+05
  350  357     0     0  con    0  1.0D+00  9.2D-03  9.237D+00  1.989D+05
  351  358     0     0  con    0  1.0D+00  7.8D-03  3.084D+00  1.989D+05
  352  359     0     0  con    0  1.0D+00  2.9D-03  2.918D+00  1.989D+05
  353  360     0     0  con    0  1.0D+00  5.0D-03  6.104D+00  1.989D+05
  354  361     0     0  con    0  1.0D+00  9.6D-03  1.767D+01  1.989D+05
  355  362     0     0  con    0  1.0D+00  1.1D-03  3.043D+00  1.989D+05
  356  363     0     0  con    0  1.0D+00  1.6D-03  2.374D+00  1.989D+05
  357  364     0     0  con    0  1.0D+00  3.8D-03  4.231D+00  1.989D+05
  358  365     0     0  con    0  1.0D+00  6.7D-03  5.195D+00  1.989D+05
  359  367     0     0  con    1  4.9D-01  7.9D-03  1.310D+01  1.989D+05
  360  368     0     0  con    0  1.0D+00  7.9D-03  3.567D+00  1.989D+05
  361  369     0     0  con    0  1.0D+00  4.3D-03  2.701D+00  1.989D+05
  362  370     0     0  con    0  1.0D+00  8.8D-03  4.892D+00  1.989D+05
  363  371     0     0  con    0  1.0D+00  5.6D-03  8.996D+00  1.989D+05
  364  372     0     0  con    0  1.0D+00  1.4D-03  4.372D+00  1.989D+05
  365  373     0     0  con    0  1.0D+00  4.7D-03  4.302D+00  1.989D+05
  366  374     0     0  con    0  1.0D+00  3.9D-03  4.934D+00  1.989D+05
  367  375     0     0  con    0  1.0D+00  3.6D-03  2.918D+00  1.989D+05
  368  376     0     0  con    0  1.0D+00  1.0D-02  5.115D+00  1.989D+05
  369  377     0     0  con    0  1.0D+00  5.2D-03  5.735D+00  1.989D+05
  370  378     0     0  con    0  1.0D+00  6.7D-04  2.811D+00  1.989D+05
  371  379     0     0  con    0  1.0D+00  2.7D-03  2.528D+00  1.989D+05
  372  380     0     0  con    0  1.0D+00  4.7D-03  3.830D+00  1.989D+05
  373  381     0     0  con    0  1.0D+00  1.6D-02  1.424D+01  1.989D+05
  374  382     0     0  con    0  1.0D+00  3.0D-03  2.238D+00  1.989D+05
  375  383     0     0  con    0  1.0D+00  2.3D-03  2.151D+00  1.989D+05
  376  384     0     0  con    0  1.0D+00  5.6D-03  3.042D+00  1.989D+05
  377  385     0     0  con    0  1.0D+00  9.3D-03  6.368D+00  1.989D+05
  378  386     0     0  con    0  1.0D+00  9.9D-03  2.810D+00  1.989D+05
  379  387     0     0  con    0  1.0D+00  7.2D-03  1.714D+00  1.989D+05
  380  388     0     0  con    0  1.0D+00  6.9D-03  7.266D+00  1.989D+05
  381  389     0     0  con    0  1.0D+00  4.2D-03  3.169D+00  1.989D+05
  382  390     0     0  con    0  1.0D+00  7.0D-04  1.890D+00  1.989D+05
  383  391     0     0  con    0  1.0D+00  3.5D-03  3.454D+00  1.989D+05
  384  392     0     0  con    0  1.0D+00  4.9D-03  5.994D+00  1.989D+05
  385  393     0     0  con    0  1.0D+00  4.5D-03  2.862D+00  1.989D+05
  386  394     0     0  con    0  1.0D+00  6.3D-03  1.905D+00  1.989D+05
  387  395     0     0  con    0  1.0D+00  6.6D-03  5.325D+00  1.989D+05
  388  396     0     0  con    0  1.0D+00  4.8D-03  2.690D+00  1.989D+05
  389  397     0     0  con    0  1.0D+00  7.3D-03  2.403D+00  1.989D+05
  390  398     0     0  con    0  1.0D+00  5.0D-03  3.723D+00  1.989D+05
  391  399     0     0  con    0  1.0D+00  3.9D-03  2.778D+00  1.989D+05
  392  400     0     0  con    0  1.0D+00  9.5D-03  9.486D+00  1.989D+05
  393  401     0     0  con    0  1.0D+00  3.9D-03  2.650D+00  1.989D+05
  394  402     0     0  con    0  1.0D+00  2.4D-03  3.671D+00  1.989D+05
  395  403     0     0  con    0  1.0D+00  7.2D-03  5.139D+00  1.989D+05
  396  405     0     0  con    1  4.0D-01  5.7D-03  5.675D+00  1.989D+05
  397  406     0     0  con    0  1.0D+00  6.9D-03  3.462D+00  1.989D+05
  398  407     0     0  con    0  1.0D+00  6.9D-03  3.596D+00  1.989D+05
  399  408     0     0  con    0  1.0D+00  7.9D-03  5.980D+00  1.989D+05
  400  409     0     0  con    0  1.0D+00  4.4D-03  3.420D+00  1.989D+05
  401  410     0     0  con    0  1.0D+00  3.1D-03  3.067D+00  1.989D+05
  402  411     0     0  con    0  1.0D+00  6.7D-03  5.770D+00  1.989D+05
  403  412     0     0  con    0  1.0D+00  1.1D-02  7.931D+00  1.989D+05
  404  413     0     0  con    0  1.0D+00  1.9D-03  3.023D+00  1.989D+05
  405  414     0     0  con    0  1.0D+00  5.0D-03  2.585D+00  1.989D+05
  406  415     0     0  con    0  1.0D+00  5.7D-03  4.565D+00  1.989D+05
  407  416     0     0  con    0  1.0D+00  1.5D-02  8.050D+00  1.989D+05
  408  417     0     0  con    0  1.0D+00  6.2D-03  3.358D+00  1.989D+05
  409  418     0     0  con    0  1.0D+00  7.0D-03  4.816D+00  1.989D+05
  410  419     0     0  con    0  1.0D+00  9.7D-03  8.515D+00  1.989D+05
  411  420     0     0  con    0  1.0D+00  1.7D-02  5.278D+00  1.989D+05
  412  421     0     0  con    0  1.0D+00  4.3D-03  3.323D+00  1.989D+05
  413  422     0     0  con    0  1.0D+00  4.8D-03  2.733D+00  1.989D+05
  414  423     0     0  con    0  1.0D+00  9.3D-03  5.043D+00  1.989D+05
  415  424     0     0  con    0  1.0D+00  1.9D-02  7.977D+00  1.989D+05
  416  425     0     0  con    0  1.0D+00  6.6D-03  3.304D+00  1.989D+05
  417  426     0     0  con    0  1.0D+00  5.1D-03  2.821D+00  1.989D+05
  418  427     0     0  con    0  1.0D+00  1.2D-02  5.843D+00  1.989D+05
  419  428     0     0  con    0  1.0D+00  2.2D-02  1.217D+01  1.989D+05
  420  429     0     0  con    0  1.0D+00  6.4D-04  2.323D+00  1.989D+05
  421  430     0     0  con    0  1.0D+00  3.7D-03  2.217D+00  1.989D+05
  422  431     0     0  con    0  1.0D+00  8.8D-03  4.446D+00  1.989D+05
  423  432     0     0  con    0  1.0D+00  1.6D-02  7.669D+00  1.989D+05
  424  433     0     0  con    0  1.0D+00  1.1D-02  2.343D+00  1.989D+05
  425  434     0     0  con    0  1.0D+00  7.6D-03  2.419D+00  1.989D+05
  426  435     0     0  con    0  1.0D+00  1.0D-02  5.652D+00  1.989D+05
  427  436     0     0  con    0  1.0D+00  1.6D-02  1.391D+01  1.989D+05
  428  437     0     0  con    0  1.0D+00  1.3D-03  2.644D+00  1.989D+05
  429  438     0     0  con    0  1.0D+00  1.2D-03  2.422D+00  1.989D+05
  430  439     0     0  con    0  1.0D+00  5.2D-03  4.659D+00  1.989D+05
  431  440     0     0  con    0  1.0D+00  1.2D-02  6.155D+00  1.989D+05
  432  441     0     0  con    0  1.0D+00  1.8D-02  9.967D+00  1.989D+05
  433  442     0     0  con    0  1.0D+00  1.5D-03  2.313D+00  1.989D+05
  434  443     0     0  con    0  1.0D+00  2.5D-03  3.452D+00  1.989D+05
  435  444     0     0  con    0  1.0D+00  5.0D-03  3.796D+00  1.989D+05
  436  445     0     0  con    0  1.0D+00  1.5D-02  1.146D+01  1.989D+05
  437  446     0     0  con    0  1.0D+00  3.7D-03  3.352D+00  1.989D+05
  438  447     0     0  con    0  1.0D+00  5.2D-03  2.895D+00  1.989D+05
  439  448     0     0  con    0  1.0D+00  7.1D-03  4.050D+00  1.989D+05
  440  449     0     0  con    0  1.0D+00  1.5D-02  1.892D+01  1.989D+05
  441  450     0     0  con    0  1.0D+00  6.9D-03  3.389D+00  1.989D+05
  442  451     0     0  con    0  1.0D+00  4.9D-04  1.785D+00  1.989D+05
  443  452     0     0  con    0  1.0D+00  2.9D-03  3.508D+00  1.989D+05
  444  453     0     0  con    0  1.0D+00  5.9D-03  4.858D+00  1.989D+05
  445  455     0     0  con    1  4.8D-01  7.3D-03  1.003D+01  1.989D+05
  446  456     0     0  con    0  1.0D+00  8.0D-03  4.633D+00  1.989D+05
  447  457     0     0  con    0  1.0D+00  7.9D-03  1.714D+00  1.989D+05
  448  458     0     0  con    0  1.0D+00  9.1D-03  4.650D+00  1.989D+05
  449  459     0     0  con    0  1.0D+00  8.7D-03  1.147D+01  1.989D+05
  450  460     0     0  con    0  1.0D+00  1.7D-03  4.313D+00  1.989D+05
  451  461     0     0  con    0  1.0D+00  4.2D-03  3.385D+00  1.989D+05
  452  462     0     0  con    0  1.0D+00  4.9D-03  5.583D+00  1.989D+05
  453  463     0     0  con    0  1.0D+00  2.0D-02  2.008D+01  1.989D+05
  454  464     0     0  con    0  1.0D+00  8.9D-03  5.928D+00  1.989D+05
  455  465     0     0  con    0  1.0D+00  5.4D-03  2.740D+00  1.989D+05
  456  466     0     0  con    0  1.0D+00  6.0D-03  3.532D+00  1.989D+05
  457  467     0     0  con    0  1.0D+00  8.3D-03  6.546D+00  1.989D+05
  458  468     0     0  con    0  1.0D+00  9.4D-03  2.797D+00  1.989D+05
  459  469     0     0  con    0  1.0D+00  5.6D-03  2.335D+00  1.989D+05
  460  470     0     0  con    0  1.0D+00  1.2D-02  5.640D+00  1.989D+05
  461  471     0     0  con    0  1.0D+00  9.8D-03  6.512D+00  1.989D+05
  462  472     0     0  con    0  1.0D+00  6.0D-04  2.450D+00  1.989D+05
  463  473     0     0  con    0  1.0D+00  6.8D-03  3.159D+00  1.989D+05
  464  474     0     0  con    0  1.0D+00  8.1D-03  5.328D+00  1.989D+05
  465  475     0     0  con    0  1.0D+00  2.4D-02  9.152D+00  1.989D+05
  466  476     0     0  con    0  1.0D+00  4.1D-03  2.112D+00  1.989D+05
  467  477     0     0  con    0  1.0D+00  2.9D-03  2.958D+00  1.989D+05
  468  478     0     0  con    0  1.0D+00  7.8D-03  4.403D+00  1.989D+05
  469  480     0     0  con    1  4.8D-01  9.7D-03  7.016D+00  1.989D+05
  470  481     0     0  con    0  1.0D+00  1.0D-02  2.258D+00  1.989D+05
  471  482     0     0  con    0  1.0D+00  1.0D-02  2.189D+00  1.989D+05
  472  483     0     0  con    0  1.0D+00  1.1D-02  7.526D+00  1.989D+05
  473  484     0     0  con    0  1.0D+00  7.3D-03  2.312D+00  1.989D+05
  474  485     0     0  con    0  1.0D+00  2.9D-03  2.160D+00  1.989D+05
  475  486     0     0  con    0  1.0D+00  8.2D-03  6.985D+00  1.989D+05
  476  487     0     0  con    0  1.0D+00  9.6D-03  6.790D+00  1.989D+05
  477  488     0     0  con    0  1.0D+00  2.0D-03  2.911D+00  1.989D+05
  478  489     0     0  con    0  1.0D+00  1.1D-02  2.960D+00  1.989D+05
  479  490     0     0  con    0  1.0D+00  1.1D-02  8.103D+00  1.989D+05
  480  491     0     0  con    0  1.0D+00  2.3D-02  4.803D+00  1.989D+05
  481  492     0     0  con    0  1.0D+00  1.1D-02  9.228D+00  1.989D+05
  482  493     0     0  con    0  1.0D+00  3.0D-03  5.218D+00  1.989D+05
  483  494     0     0  con    0  1.0D+00  2.7D-03  2.987D+00  1.989D+05
  484  495     0     0  con    0  1.0D+00  4.9D-03  5.576D+00  1.989D+05
  485  496     0     0  con    0  1.0D+00  1.4D-02  7.324D+00  1.989D+05
  486  497     0     0  con    0  1.0D+00  7.4D-03  4.378D+00  1.989D+05
  487  498     0     0  con    0  1.0D+00  5.3D-03  2.918D+00  1.989D+05
  488  499     0     0  con    0  1.0D+00  5.2D-03  2.838D+00  1.989D+05
  489  500     0     0  con    0  1.0D+00  9.6D-03  8.550D+00  1.989D+05
  490  501     0     0  con    0  1.0D+00  5.9D-03  2.676D+00  1.989D+05
  491  502     0     0  con    0  1.0D+00  6.9D-03  2.377D+00  1.989D+05
  492  503     0     0  con    0  1.0D+00  8.2D-03  5.767D+00  1.989D+05
  493  504     0     0  con    0  1.0D+00  1.5D-02  5.059D+00  1.989D+05
  494  505     0     0  con    0  1.0D+00  8.1D-03  3.191D+00  1.989D+05
  495  506     0     0  con    0  1.0D+00  8.4D-03  3.084D+00  1.989D+05
  496  507     0     0  con    0  1.0D+00  1.0D-02  5.066D+00  1.989D+05
  497  508     0     0  con    0  1.0D+00  1.0D-02  2.876D+00  1.989D+05
  498  509     0     0  con    0  1.0D+00  5.8D-03  3.372D+00  1.989D+05
  499  510     0     0  con    0  1.0D+00  1.2D-02  2.771D+00  1.989D+05
  500  511     0     0  con    0  1.0D+00  1.1D-02  6.891D+00  1.989D+05
  501  512     0     0  con    0  1.0D+00  3.3D-03  2.458D+00  1.989D+05
  502  513     0     0  con    0  1.0D+00  6.5D-03  2.057D+00  1.989D+05
  503  514     0     0  con    0  1.0D+00  6.4D-03  3.996D+00  1.989D+05
  504  515     0     0  con    0  1.0D+00  1.8D-02  7.254D+00  1.989D+05
  505  516     0     0  con    0  1.0D+00  5.7D-03  3.403D+00  1.989D+05
  506  517     0     0  con    0  1.0D+00  2.7D-03  3.721D+00  1.989D+05
  507  518     0     0  con    0  1.0D+00  7.8D-03  3.757D+00  1.989D+05
  508  519     0     0  con    0  1.0D+00  1.6D-02  1.451D+01  1.989D+05
  509  520     0     0  con    0  1.0D+00  7.4D-04  3.539D+00  1.989D+05
  510  521     0     0  con    0  1.0D+00  4.7D-03  2.025D+00  1.989D+05
  511  522     0     0  con    0  1.0D+00  7.9D-03  3.460D+00  1.989D+05
  512  523     0     0  con    0  1.0D+00  1.1D-02  8.437D+00  1.989D+05
  513  524     0     0  con    0  1.0D+00  9.5D-03  2.349D+00  1.989D+05
  514  525     0     0  con    0  1.0D+00  1.7D-03  1.930D+00  1.989D+05
  515  526     0     0  con    0  1.0D+00  3.5D-03  4.579D+00  1.989D+05
  516  527     0     0  con    0  1.0D+00  6.6D-03  5.366D+00  1.989D+05
  517  528     0     0  con    0  1.0D+00  1.7D-03  2.621D+00  1.989D+05
  518  529     0     0  con    0  1.0D+00  7.1D-03  2.242D+00  1.989D+05
  519  530     0     0  con    0  1.0D+00  5.9D-03  4.799D+00  1.989D+05
  520  531     0     0  con    0  1.0D+00  8.7D-03  2.525D+00  1.989D+05
  521  532     0     0  con    0  1.0D+00  9.8D-03  9.625D+00  1.989D+05
  522  533     0     0  con    0  1.0D+00  1.7D-03  2.428D+00  1.989D+05
  523  534     0     0  con    0  1.0D+00  1.2D-03  3.134D+00  1.989D+05
  524  535     0     0  con    0  1.0D+00  3.6D-03  3.997D+00  1.989D+05
  525  536     0     0  con    0  1.0D+00  6.3D-03  5.724D+00  1.989D+05
  526  538     0     0  con    1  3.8D-01  7.5D-03  8.440D+00  1.989D+05
  527  539     0     0  con    0  1.0D+00  6.6D-03  2.429D+00  1.989D+05
  528  540     0     0  con    0  1.0D+00  4.1D-03  2.407D+00  1.989D+05
  529  541     0     0  con    0  1.0D+00  6.0D-03  5.451D+00  1.989D+05
  530  542     0     0  con    0  1.0D+00  5.7D-03  4.783D+00  1.989D+05
  531  543     0     0  con    0  1.0D+00  2.1D-03  2.165D+00  1.989D+05
  532  544     0     0  con    0  1.0D+00  5.5D-03  3.033D+00  1.989D+05
  533  545     0     0  con    0  1.0D+00  3.8D-03  4.981D+00  1.989D+05
  534  546     0     0  con    0  1.0D+00  2.6D-03  2.701D+00  1.989D+05
  535  547     0     0  con    0  1.0D+00  1.1D-02  3.024D+00  1.989D+05
  536  548     0     0  con    0  1.0D+00  8.0D-03  1.087D+01  1.989D+05
  537  549     0     0  con    0  1.0D+00  1.4D-03  4.785D+00  1.989D+05
  538  550     0     0  con    0  1.0D+00  7.5D-03  4.402D+00  1.989D+05
  539  551     0     0  con    0  1.0D+00  6.2D-03  3.407D+00  1.989D+05
  540  552     0     0  con    0  1.0D+00  2.0D-02  1.135D+01  1.989D+05
  541  553     0     0  con    0  1.0D+00  4.7D-03  3.210D+00  1.989D+05
  542  554     0     0  con    0  1.0D+00  1.9D-03  2.413D+00  1.989D+05
  543  555     0     0  con    0  1.0D+00  4.6D-03  3.242D+00  1.989D+05
  544  556     0     0  con    0  1.0D+00  8.4D-03  1.530D+01  1.989D+05
  545  557     0     0  con    0  1.0D+00  4.3D-03  5.042D+00  1.989D+05
  546  558     0     0  con    0  1.0D+00  4.7D-03  1.790D+00  1.989D+05
  547  559     0     0  con    0  1.0D+00  5.2D-03  2.700D+00  1.989D+05
  548  560     0     0  con    0  1.0D+00  8.9D-03  8.171D+00  1.989D+05
  549  561     0     0  con    0  1.0D+00  1.4D-02  6.225D+00  1.989D+05
  550  562     0     0  con    0  1.0D+00  1.8D-03  2.054D+00  1.989D+05
  551  563     0     0  con    0  1.0D+00  1.3D-03  3.164D+00  1.989D+05
  552  564     0     0  con    0  1.0D+00  3.6D-03  6.162D+00  1.989D+05
  553  565     0     0  con    0  1.0D+00  1.5D-02  1.135D+01  1.989D+05
  554  566     0     0  con    0  1.0D+00  6.0D-03  4.834D+00  1.989D+05
  555  567     0     0  con    0  1.0D+00  5.8D-03  2.112D+00  1.989D+05
  556  568     0     0  con    0  1.0D+00  7.1D-03  2.496D+00  1.989D+05
  557  569     0     0  con    0  1.0D+00  9.2D-03  9.078D+00  1.989D+05
  558  570     0     0  con    0  1.0D+00  4.9D-03  2.739D+00  1.989D+05
  559  571     0     0  con    0  1.0D+00  1.9D-03  1.656D+00  1.989D+05
  560  572     0     0  con    0  1.0D+00  1.9D-03  2.550D+00  1.989D+05
  561  573     0     0  con    0  1.0D+00  5.5D-03  8.603D+00  1.989D+05
  562  574     0     0  con    0  1.0D+00  3.3D-03  2.982D+00  1.989D+05
  563  575     0     0  con    0  1.0D+00  2.1D-03  1.989D+00  1.989D+05
  564  576     0     0  con    0  1.0D+00  2.6D-03  3.266D+00  1.989D+05
  565  577     0     0  con    0  1.0D+00  5.0D-03  5.451D+00  1.989D+05
  566  578     0     0  con    0  1.0D+00  2.2D-03  1.901D+00  1.989D+05
  567  579     0     0  con    0  1.0D+00  2.3D-03  1.845D+00  1.989D+05
  568  580     0     0  con    0  1.0D+00  3.3D-03  3.169D+00  1.989D+05
  569  581     0     0  con    0  1.0D+00  8.6D-03  9.687D+00  1.989D+05
  570  582     0     0  con    0  1.0D+00  1.6D-03  2.591D+00  1.989D+05
  571  583     0     0  con    0  1.0D+00  2.3D-03  1.636D+00  1.989D+05
  572  584     0     0  con    0  1.0D+00  3.7D-03  2.246D+00  1.989D+05
  573  585     0     0  con    0  1.0D+00  6.3D-03  5.735D+00  1.989D+05
  574  586     0     0  con    0  1.0D+00  6.5D-03  3.382D+00  1.989D+05
  575  587     0     0  con    0  1.0D+00  9.1D-04  1.282D+00  1.989D+05
  576  588     0     0  con    0  1.0D+00  2.0D-03  2.281D+00  1.989D+05
  577  589     0     0  con    0  1.0D+00  3.3D-03  5.076D+00  1.989D+05
  578  590     0     0  con    0  1.0D+00  1.6D-03  1.574D+00  1.989D+05
  579  591     0     0  con    0  1.0D+00  4.0D-03  1.851D+00  1.989D+05
  580  592     0     0  con    0  1.0D+00  3.2D-03  3.194D+00  1.989D+05
  581  593     0     0  con    0  1.0D+00  1.0D-02  7.532D+00  1.989D+05
  582  594     0     0  con    0  1.0D+00  5.7D-04  1.610D+00  1.989D+05
  583  595     0     0  con    0  1.0D+00  4.5D-04  1.515D+00  1.989D+05
  584  596     0     0  con    0  1.0D+00  2.8D-03  2.414D+00  1.989D+05
  585  597     0     0  con    0  1.0D+00  8.2D-03  8.909D+00  1.989D+05
  586  598     0     0  con    0  1.0D+00  1.5D-03  2.348D+00  1.989D+05
  587  599     0     0  con    0  1.0D+00  3.2D-03  1.165D+00  1.989D+05
  588  600     0     0  con    0  1.0D+00  4.9D-03  1.918D+00  1.989D+05
  589  601     0     0  con    0  1.0D+00  6.6D-03  2.148D+00  1.989D+05
  590  602     0     0  con    0  1.0D+00  1.7D-02  1.130D+01  1.989D+05
  591  603     0     0  con    0  1.0D+00  2.3D-03  1.507D+00  1.989D+05
  592  604     0     0  con    0  1.0D+00  1.4D-03  1.786D+00  1.989D+05
  593  605     0     0  con    0  1.0D+00  3.3D-03  3.094D+00  1.989D+05
  594  607     0     0  con    1  5.2D-01  4.6D-03  6.856D+00  1.989D+05
  595  608     0     0  con    0  1.0D+00  4.4D-03  2.440D+00  1.989D+05
  596  609     0     0  con    0  1.0D+00  5.4D-03  1.520D+00  1.989D+05
  597  610     0     0  con    0  1.0D+00  5.3D-03  4.867D+00  1.989D+05
  598  611     0     0  con    0  1.0D+00  6.0D-03  3.375D+00  1.989D+05
  599  612     0     0  con    0  1.0D+00  2.6D-03  1.557D+00  1.989D+05
  600  613     0     0  con    0  1.0D+00  3.7D-03  1.764D+00  1.989D+05
  601  614     0     0  con    0  1.0D+00  3.4D-03  3.729D+00  1.989D+05
  602  615     0     0  con    0  1.0D+00  3.7D-03  1.886D+00  1.989D+05
  603  616     0     0  con    0  1.0D+00  9.1D-03  6.710D+00  1.989D+05
  604  617     0     0  con    0  1.0D+00  3.3D-03  2.735D+00  1.989D+05
  605  618     0     0  con    0  1.0D+00  3.4D-03  3.832D+00  1.989D+05
  606  619     0     0  con    0  1.0D+00  8.4D-03  6.941D+00  1.989D+05
  607  621     0     0  con    1  5.1D-01  7.7D-03  5.583D+00  1.989D+05
  608  622     0     0  con    0  1.0D+00  4.2D-03  2.183D+00  1.989D+05
  609  623     0     0  con    0  1.0D+00  6.1D-03  1.564D+00  1.989D+05
  610  624     0     0  con    0  1.0D+00  5.3D-03  3.019D+00  1.989D+05
  611  625     0     0  con    0  1.0D+00  6.0D-03  2.676D+00  1.989D+05
  612  626     0     0  con    0  1.0D+00  8.3D-03  4.677D+00  1.989D+05
  613  627     0     0  con    0  1.0D+00  9.2D-03  3.999D+00  1.989D+05
  614  628     0     0  con    0  1.0D+00  7.8D-04  1.322D+00  1.989D+05
  615  629     0     0  con    0  1.0D+00  1.8D-03  1.610D+00  1.989D+05
